X;Y;key;nome;data;prof;temp;tcirc;tstop;metodo;oid
10,86366384;43,22370644;76775;100;10/06/87;0;223;;;0;16184
10,86268771;43,23436398;590093;101;12/06/87;0;220;;;0;16185
10,8563976;43,22758325;335965;102;12/06/87;0;220;;;0;18318
10,87066876;43,23902539;928368;102BIS;01/12/75;0;150;;;0;16194
10,87066876;43,23902539;928368;102BIS;06/06/89;200;155;;;0;16186
10,87066876;43,23902539;928368;102BIS;06/06/89;250;159,6;;;0;16187
10,87066876;43,23902539;928368;102BIS;06/06/89;300;161,3;;;0;16188
10,87066876;43,23902539;928368;102BIS;06/06/89;350;162,2;;;0;16189
10,87066876;43,23902539;928368;102BIS;06/06/89;400;162,2;;;0;16190
10,87066876;43,23902539;928368;102BIS;00/11/1983;400;161,1;;;0;16191
10,87066876;43,23902539;928368;102BIS;00/11/1983;500;215,5;;;0;16192
10,87066876;43,23902539;928368;102BIS;00/11/1983;600;255,26;;;0;16193
10,875024;43,24018113;598608;103;15/03/89;0;238;;;0;16195
10,875024;43,24018113;598608;103;01/02/75;0;235;;;0;18319
10,87444177;43,22828763;785016;105;26/06/56;0;192;;;0;16196
10,89086867;43,2276861;403729;106;02/12/75;0;150;;;0;18279
10,89086867;43,2276861;403729;106;14/03/89;0;206;;;0;15267
10,87776727;43,24100228;670021;107;01/12/75;0;184;;;0;16197
10,85936269;43,23815217;44729;109;01/12/75;0;217;;;0;18320
10,85936269;43,23815217;44729;109;16/03/89;0;228;;;0;16198
10,87054039;43,2253627;268933;110;18/08/65;0;221;;;0;18321
10,87054039;43,2253627;268933;110;16/03/89;0;181;;;0;16199
10,85410024;43,23479013;238838;111;18/05/66;0;172;;;0;16210
10,85410024;43,23479013;238838;111;09/01/84;100;161,43;;;0;16200
10,85410024;43,23479013;238838;111;09/01/84;200;161,51;;;0;16201
10,85410024;43,23479013;238838;111;17/01/84;300;163;;;0;16207
10,85410024;43,23479013;238838;111;09/01/84;300;163;;;0;16202
10,85410024;43,23479013;238838;111;09/01/84;400;163,15;;;0;16203
10,85410024;43,23479013;238838;111;09/01/84;500;163,48;;;0;16204
10,85410024;43,23479013;238838;111;09/01/84;600;163,63;;;0;16205
10,85410024;43,23479013;238838;111;17/01/84;600;163,63;;;0;16208
10,85410024;43,23479013;238838;111;17/01/84;697;169,96;;;0;16209
10,85410024;43,23479013;238838;111;09/01/84;697;169,96;;;0;16206
10,86271139;43,22082949;339072;112;03/12/75;0;183;;;0;16211
10,86336916;43,21349326;196025;113;22/12/75;0;190;;;0;18322
10,86336916;43,21349326;196025;113;03/03/89;0;190;;;0;16212
10,86654508;43,24017094;990964;114;09/06/87;0;234;;;0;16217
10,86654508;43,24017094;990964;114;10/11/81;400;166;;;0;16213
10,86654508;43,24017094;990964;114;10/11/81;500;166,1;;;0;16214
10,86654508;43,24017094;990964;114;10/11/81;600;166,3;;;0;16215
10,86654508;43,24017094;990964;114;10/11/81;695;166,6;;;0;16216
10,85282981;43,25426229;192803;115;29/06/81;100;45,7;;;0;16218
10,85282981;43,25426229;192803;115;29/06/81;200;77,3;;;0;16219
10,85282981;43,25426229;192803;115;29/06/81;300;102,8;;;0;16220
10,85282981;43,25426229;192803;115;29/06/81;400;133,1;;;0;16221
10,85282981;43,25426229;192803;115;29/06/81;450;152,3;;;0;16222
10,85282981;43,25426229;192803;115;08/03/78;460;156,43;;;0;16224
10,85282981;43,25426229;192803;115;29/06/81;460;155,3;;;0;16223
10,87601519;43,21908432;54510;116;29/01/71;100;34;;;0;16225
10,87601519;43,21908432;54510;116;29/01/71;200;166;;;0;16226
10,87601519;43,21908432;54510;116;29/01/71;300;171;;;0;16227
10,87601519;43,21908432;54510;116;29/01/71;400;172;;;0;16228
10,87601519;43,21908432;54510;116;29/01/71;500;172;;;0;16229
10,87601519;43,21908432;54510;116;29/01/71;600;172;;;0;16230
10,87601519;43,21908432;54510;116;29/01/71;665;173;;;0;16231
10,86199687;43,24870672;505215;117;14/09/70;0;162;;;0;18323
10,86199687;43,24870672;505215;117;23/03/77;358;215;;;0;16232
10,85485541;43,24148567;733116;118;01/12/75;0;168;;;0;18324
10,85485541;43,24148567;733116;118;15/03/89;0;182;;;0;16233
10,89389527;43,23555596;246863;120;31/12/86;0;203;;;0;16234
10,84366321;43,21009507;376381;121;17/03/66;0;180;;;0;15268
10,85028097;43,24452709;488706;122;25/07/72;0;148;;;0;18278
10,85028097;43,24452709;488706;122;15/10/85;200;170;;;0;14787
10,85028097;43,24452709;488706;122;00/00/1985;400;171;;;0;14788
10,85028097;43,24452709;488706;122;00/00/1985;500;172;;;0;14789
10,85028097;43,24452709;488706;122;00/00/1985;600;172;;;0;14790
10,85028097;43,24452709;488706;122;00/00/1985;700;172;;;0;14791
10,85028097;43,24452709;488706;122;00/00/1985;818;173;;;0;14792
10,89698501;43,24728675;112378;124;13/07/78;59;35;;;0;14796
10,89698501;43,24728675;112378;124;13/07/78;287;97;;;0;14797
10,86199709;43,22537311;576947;127;29/06/87;0;176;;;0;14798
10,87249138;43,21724828;231728;136;12/11/81;600;188,4;;;0;14799
10,87249138;43,21724828;231728;136;12/11/81;678;188,9;;;0;14800
10,86123532;43,23573589;547109;138BIS;00/07/1986;200;75;;;0;14801
10,86123532;43,23573589;547109;138BIS;00/07/1986;250;79;;;0;14802
10,86123532;43,23573589;547109;138BIS;00/07/1986;275;79;;;0;14803
10,86123532;43,23573589;547109;138BIS;00/07/1986;330;84;;;0;14804
10,86123532;43,23573589;547109;138BIS;00/07/1986;380;85;;;0;14805
10,86123532;43,23573589;547109;138BIS;00/07/1986;397;85;;;0;14806
10,86107484;43,2396432;199292;140;15/04/87;1200;189;;;0;14807
10,86107484;43,2396432;199292;140;15/04/87;1500;189;;;0;14808
10,86107484;43,2396432;199292;140;15/04/87;1530;188;;;0;14809
10,85033005;43,21870631;135261;145;25/09/87;0;192;;;0;14816
10,85033005;43,21870631;135261;145;06/03/85;200;197;;;0;14810
10,85033005;43,21870631;135261;145;06/03/85;400;199;;;0;14811
10,85033005;43,21870631;135261;145;06/03/85;600;200;;;0;14812
10,85033005;43,21870631;135261;145;06/03/85;800;200;;;0;14813
10,85033005;43,21870631;135261;145;06/03/85;1000;201;;;0;14814
10,85033005;43,21870631;135261;145;06/03/85;1040;204;;;0;14815
10,83492924;43,25771754;5534002;147;02/04/87;700;101;;;1;5861
10,83492924;43,25771754;5534002;147;02/04/87;725;101;;;1;5862
10,83492924;43,25771754;5534002;147;02/04/87;750;102;;;1;5863
10,83492924;43,25771754;5534002;147;02/04/87;775;119;;;1;5864
10,83492924;43,25771754;5534002;147;02/04/87;800;131;;;1;5865
10,83492924;43,25771754;5534002;147;06/02/59;800;115;;;6;5867
10,83492924;43,25771754;5534002;147;02/04/87;807;128;;;1;5866
10,83492924;43,25771754;5534002;147;06/02/59;1060;117;;;6;5868
10,83763482;43,22009938;587302;148;10/07/81;100;37,8;;;0;14817
10,83763482;43,22009938;587302;148;10/07/81;200;59;;;0;14818
10,83763482;43,22009938;587302;148;10/07/81;300;82,8;;;0;14819
10,83763482;43,22009938;587302;148;10/07/81;400;105,2;;;0;14820
10,83763482;43,22009938;587302;148;10/07/81;500;126,1;;;0;14821
10,83763482;43,22009938;587302;148;10/07/81;600;147,2;;;0;14822
10,83763482;43,22009938;587302;148;10/07/81;700;168,1;;;0;14823
10,83763482;43,22009938;587302;148;10/07/81;750;177,6;;;0;14824
10,8526461;43,22935;638835;149;15/03/89;0;160;;;0;14825
10,84024411;43,26312463;698773;150;19/09/60;783;166;;0,75;0;14826
10,84344844;43,22966836;562843;151;17/12/87;0;164;;;0;14830
10,84344844;43,22966836;562843;151;19/11/87;900;55,3;;;0;14827
10,84344844;43,22966836;562843;151;19/11/87;1000;59,8;;;0;14828
10,84344844;43,22966836;562843;151;19/11/87;1160;109;;;0;14829
10,88783132;43,23454002;5535009;152 PROFONDO;11/06/87;0;227;;;0;14676
10,8355702;43,23192856;5534005;153;22/08/75;1000;194,1;;;1;5892
10,8355702;43,23192856;5534005;153;22/08/75;1050;206,6;;;1;5893
10,8355702;43,23192856;5534005;153;22/08/75;1100;217,4;;;1;5894
10,8355702;43,23192856;5534005;153;04/04/77;1150;220;;;1;5885
10,8355702;43,23192856;5534005;153;10/09/73;1150;213;;;1;5886
10,8355702;43,23192856;5534005;153;20/08/73;1150;213;;;1;5890
10,8355702;43,23192856;5534005;153;21/05/76;1150;212;;;1;5891
10,8355702;43,23192856;5534005;153;22/08/75;1150;224,9;;;1;5895
10,8355702;43,23192856;5534005;153;28/06/78;1150;220;;;1;5896
10,8355702;43,23192856;5534005;153;19/07/61;1352;210;;;6;5887
10,8355702;43,23192856;5534005;153;19/07/61;1452;216;;;6;5888
10,8355702;43,23192856;5534005;153;19/07/61;1520;224;;;6;5889
10,92199916;43,246207;5535006;154/SV 10;04/03/86;400;94;;;7;6104
10,92199916;43,246207;5535006;154/SV 10;04/03/86;600;133;;;7;6105
10,92199916;43,246207;5535006;154/SV 10;04/03/86;700;151;;;7;6106
10,92199916;43,246207;5535006;154/SV 10;04/03/86;775;161;;;7;6107
10,92199916;43,246207;5535006;154/SV 10;04/03/86;800;162;;;7;6108
10,92199916;43,246207;5535006;154/SV 10;13/07/61;802;115;;;6;6110
10,92199916;43,246207;5535006;154/SV 10;04/03/86;820;163;;;7;6109
10,92199916;43,246207;5535006;154/SV 10;13/07/61;920;129;;;6;6111
10,92199916;43,246207;5535006;154/SV 10;13/07/61;1025;149;;;6;6112
10,87826071;43,23391114;776482;156;12/05/86;1000;121,4;;;0;14831
10,87826071;43,23391114;776482;156;12/05/86;1400;131,6;;;0;14832
10,87826071;43,23391114;776482;156;12/05/86;1800;123,9;;;0;14833
10,84580255;43,22414442;905522;159;24/08/79;0;174;;;0;14839
10,84580255;43,22414442;905522;159;21/04/67;600;201;;;0;14834
10,84580255;43,22414442;905522;159;21/04/67;700;201;;;0;14835
10,84580255;43,22414442;905522;159;21/04/67;800;202;;;0;14836
10,84580255;43,22414442;905522;159;21/04/67;900;203;;;0;14837
10,84580255;43,22414442;905522;159;21/04/67;1000;203;;;0;14838
10,86434351;43,26058352;646028;160;02/09/64;620;90;;30;0;14840
10,86434351;43,26058352;646028;160;02/09/64;720;100;;;0;14841
10,86434351;43,26058352;646028;160;02/09/64;820;109;;;0;14842
10,86434351;43,26058352;646028;160;02/09/64;920;118;;;0;14843
10,86434351;43,26058352;646028;160;02/09/64;1020;131;;;0;14844
10,89875827;43,24513885;729136;161;23/06/87;0;220;;;0;14855
10,89875827;43,24513885;729136;161;23/04/65;500;102;;48;0;14845
10,89875827;43,24513885;729136;161;23/04/65;600;150;;;0;14846
10,89875827;43,24513885;729136;161;23/04/65;662;143;;;0;14847
10,89875827;43,24513885;729136;161;23/04/65;675;192;;;0;14848
10,89875827;43,24513885;729136;161;23/04/65;705;189;;;0;14849
10,89875827;43,24513885;729136;161;23/04/65;725;188;;;0;14850
10,89875827;43,24513885;729136;161;23/04/65;750;184;;;0;14851
10,89875827;43,24513885;729136;161;23/04/65;775;186;;;0;14852
10,89875827;43,24513885;729136;161;23/04/65;800;204;;;0;14853
10,89875827;43,24513885;729136;161;23/04/65;820;193;;;0;14854
10,89056639;43,24326882;5535007;162;04/08/65;400;96;;32;1;6113
10,89056639;43,24326882;5535007;162;04/08/65;540;130;;32;1;6114
10,89056639;43,24326882;5535007;162;04/08/65;546;182;;32;1;6115
10,89056639;43,24326882;5535007;162;04/08/65;560;96;;32;1;6116
10,89056639;43,24326882;5535007;162;04/08/65;600;130;;32;1;6117
10,89056639;43,24326882;5535007;162;04/08/65;629;185;;32;1;6118
10,89056639;43,24326882;5535007;162;04/08/65;650;165;;32;1;6119
10,89056639;43,24326882;5535007;162;04/08/65;670;205;;32;1;6120
10,85732142;43,21754022;282407;163;03/03/89;0;183;;;0;14859
10,85732142;43,21754022;282407;163;08/11/81;700;196;;;0;14856
10,85732142;43,21754022;282407;163;08/11/81;1000;197,1;;;0;14857
10,85732142;43,21754022;282407;163;08/11/81;1055;202,45;;;0;14858
10,84392043;43,25180112;399869;164;25/11/68;500;127;;291,3;0;14860
10,84392043;43,25180112;399869;164;25/11/68;600;147;;291,3;0;14861
10,84392043;43,25180112;399869;164;25/11/68;700;169;;291,3;0;14862
10,84392043;43,25180112;399869;164;25/11/68;752;167;;291,3;0;14863
10,84392043;43,25180112;399869;164;25/11/68;800;179;;291,3;0;14864
10,84392043;43,25180112;399869;164;21/08/81;815;190,1;;;0;14866
10,84392043;43,25180112;399869;164;25/11/68;822;177;;291,3;0;14865
11,04394957;43,09926142;342572;324 MINIERA DI CAMPIANO;19/06/91;50;16,4;;;7;14702
11,04394957;43,09926142;342572;324 MINIERA DI CAMPIANO;19/06/91;150;27,24;;;7;14703
11,04394957;43,09926142;342572;324 MINIERA DI CAMPIANO;19/06/91;250;35,55;;;7;14704
11,04394957;43,09926142;342572;324 MINIERA DI CAMPIANO;19/06/91;350;45,56;;;7;14705
11,04394957;43,09926142;342572;324 MINIERA DI CAMPIANO;19/06/91;450;53,82;;;7;14706
10,89584666;43,21824631;5535013;38;24/06/87;0;173;;;0;14668
10,8806698;43,23701763;174206;53;01/12/75;0;202;;;0;14779
10,8862482;43,23065341;542599;57;00/00/1989;0;239;;;0;14780
10,87893257;43,22670234;412895;59;09/12/75;;145;;;0;14781
10,88949806;43,2334289;769232;65;14/03/89;;208;;;0;14782
10,90227652;43,21203982;238149;66;25/11/75;0;164;;;0;15269
10,88401407;43,22446278;236050;73;26/06/77;470;141;;;0;14783
10,88018434;43,23079479;915611;77;11/06/71;0;158;;;0;14795
10,88018434;43,23079479;915611;77;03/06/71;700;197,6;;;0;14784
10,88018434;43,23079479;915611;77;03/06/71;800;191,4;;;0;14793
10,88018434;43,23079479;915611;77;03/06/71;900;213,1;;;0;14794
10,882354;43,23002832;574377;78;22/08/57;0;163;;;0;14785
10,8879666;43,23379637;693233;79;02/12/75;0;198;;;0;14786
10,87007911;43,23204412;5534003;82;10/06/87;0;220;;;0;14678
10,87857856;43,23615669;5535012;89;11/06/67;0;245;;;0;18225
10,87857856;43,23615669;5535012;89;02/12/75;0;253;;;6;6126
10,87857856;43,23615669;5535012;89;23/08/65;0;250;;;6;6127
10,87857856;43,23615669;5535012;89;26/11/53;0;219;;;6;6128
10,90422101;43,21426208;751172;93;20/06/86;0;135;;;0;15270
10,86574032;43,23446756;248639;94;07/09/79;100;151;;;0;14867
10,86574032;43,23446756;248639;94;07/09/79;200;152;;;0;14868
10,86574032;43,23446756;248639;94;07/09/79;300;152;;;0;14869
10,86574032;43,23446756;248639;94;07/09/79;400;152;;;0;14870
10,86574032;43,23446756;248639;94;07/09/79;450;153;;;0;14871
10,86574032;43,23446756;248639;94;07/08/80;480;141;;;0;14873
10,86574032;43,23446756;248639;94;07/08/80;495;141;;;0;14874
10,86574032;43,23446756;248639;94;07/09/79;500;152;;;0;14872
10,86554383;43,23463388;460446;94BIS;00/09/1986;70;38;;;0;14875
10,86554383;43,23463388;460446;94BIS;00/09/1986;130;64;;;0;14876
10,86554383;43,23463388;460446;94BIS;00/09/1986;210;76;;;0;14877
10,86554383;43,23463388;460446;94BIS;00/09/1986;276;77;;;0;14878
10,86554383;43,23463388;460446;94BIS;00/09/1986;314;83;;;0;14879
10,86554383;43,23463388;460446;94BIS;00/09/1986;399;88;;;0;14880
10,86013266;43,23093006;534355;97;11/07/75;0;166;;;0;14881
10,88996563;43,22444731;604622;99;11/06/87;0;189;;;0;15271
11,65814127;42,88176184;5341002;AB D 3;00/00/00;10;25;;;1;5532
11,65814127;42,88176184;5341002;AB D 3;00/00/00;300;50;;;1;5533
11,65814127;42,88176184;5341002;AB D 3;00/00/00;380;60;;;1;5534
11,65814127;42,88176184;5341002;AB D 3;00/00/00;460;71;;;1;5535
11,66369702;42,88315077;5341021;AB D 40;00/00/00;233;30;;;1;5606
11,66369702;42,88315077;5341021;AB D 40;00/00/00;252;31;;;1;5607
11,66369702;42,88315077;5341021;AB D 40;00/00/00;263;30;;;1;5608
11,66369702;42,88315077;5341021;AB D 40;00/00/00;267;32;;;1;5609
11,66369702;42,88315077;5341021;AB D 40;00/00/00;280;29;;;1;5610
11,66369702;42,88315077;5341021;AB D 40;00/00/00;294;32;;;1;5611
11,66369702;42,88315077;5341021;AB D 40;00/00/00;351;29;;;1;5612
11,66369702;42,88315077;5341021;AB D 40;00/00/00;362;30;;;1;5613
11,66369702;42,88315077;5341021;AB D 40;00/00/00;364;32;;;1;5614
11,66369702;42,88315077;5341021;AB D 40;00/00/00;367;33;;;1;5615
11,66369702;42,88315077;5341021;AB D 40;00/00/00;377;32;;;1;5616
11,66369702;42,88315077;5341021;AB D 40;00/00/00;405;35;;;1;5617
11,66369702;42,88315077;5341021;AB D 40;00/00/00;408;34;;;1;5618
11,66369702;42,88315077;5341021;AB D 40;00/00/00;411;33;;;1;5619
11,66369702;42,88315077;5341021;AB D 40;00/00/00;419;34;;;1;5620
11,66369702;42,88315077;5341021;AB D 40;00/00/00;426;35;;;1;5621
11,66369702;42,88315077;5341021;AB D 40;00/00/00;431;36;;;1;5622
11,66369702;42,88315077;5341021;AB D 40;00/00/00;446;37;;;1;5623
11,66369702;42,88315077;5341021;AB D 40;00/00/00;456;36;;;1;5624
11,66369702;42,88315077;5341021;AB D 40;00/00/00;467;37;;;1;5625
10,8976302;43,22481949;492987;ACQUABONA 1;12/07/78;360;102;;;0;15100
10,8976302;43,22481949;492987;ACQUABONA 1;12/07/78;391;150;;;0;15102
10,8976302;43,22481949;492987;ACQUABONA 1;12/07/78;395;143;;;0;15101
10,89664455;43,22697209;189786;ACQUABONA 2;07/08/84;450;162,55;;;0;15103
10,89664455;43,22697209;189786;ACQUABONA 2;07/08/84;520;169,58;;;0;15104
12,59235783;45,18086654;8877251;ADA 1;19/06/72;330,7;39;4;;1;18177
12,59235783;45,18086654;8877251;ADA 1;30/06/72;1285,7;41;6;;1;18178
12,59235783;45,18086654;8877251;ADA 1;12/07/72;1983,7;54;7;;1;18179
12,59235783;45,18086654;8877251;ADA 1;26/07/72;3078,7;68;9;;1;18180
12,59235783;45,18086654;8877251;ADA 1;18/10/72;5146,7;83;13;;1;18181
12,5906911;45,18186655;315732;ADA 2 DIR;00/00/1979;1315;43;;;1;17396
12,5906911;45,18186655;315732;ADA 2 DIR;00/00/1979;1315;45,4;;;6;17397
12,5906911;45,18186655;315732;ADA 2 DIR;00/00/1979;1315;47,5;;;4;17398
12,5906911;45,18186655;315732;ADA 2 DIR;00/00/1979;2110;53,7;;;4;17401
12,5906911;45,18186655;315732;ADA 2 DIR;00/00/1979;2110;53,7;;;6;17400
12,5906911;45,18186655;315732;ADA 2 DIR;00/00/1979;2110;51;;;1;17399
10,81505139;43,17148335;679405;ADARBIA;09/06/70;100;53;;;0;15105
10,81505139;43,17148335;679405;ADARBIA;09/06/70;200;62;;;0;15106
10,81505139;43,17148335;679405;ADARBIA;09/06/70;300;68;;;0;15107
10,81505139;43,17148335;679405;ADARBIA;09/06/70;400;72;;;0;15108
10,81505139;43,17148335;679405;ADARBIA;09/06/70;500;186;;;0;15109
10,81505139;43,17148335;679405;ADARBIA;09/06/70;600;189;;;0;15110
10,81505139;43,17148335;679405;ADARBIA;09/06/70;700;189;;;0;15111
10,81505139;43,17148335;679405;ADARBIA;09/06/70;800;188;;;0;15112
10,81505139;43,17148335;679405;ADARBIA;09/06/70;900;189;;;0;15113
10,81505139;43,17148335;679405;ADARBIA;09/06/70;1000;192;;;0;15114
10,81505139;43,17148335;679405;ADARBIA;09/06/70;1100;206;;;0;15115
10,81505139;43,17148335;679405;ADARBIA;09/06/70;1200;227;;;0;15116
10,81505139;43,17148335;679405;ADARBIA;00/01/1968;1200;228;;;0;15118
10,81505139;43,17148335;679405;ADARBIA;09/06/70;1240;230;;;0;15117
12,94293296;44,50240799;65876;ADRIANA 1;00/00/1988;1300;43;;;1;17509
12,94293296;44,50240799;65876;ADRIANA 1;00/00/1988;1300;46,5;;;4;17510
12,94293296;44,50240799;65876;ADRIANA 1;00/00/1988;3007;50;;;1;17511
12,94293296;44,50240799;65876;ADRIANA 1;00/00/1988;3007;51,9;;;6;17512
12,94293296;44,50240799;65876;ADRIANA 1;00/00/1988;3007;55,5;;;4;17513
9,511921515;45,44761612;6824004;AGNADELLO 1;29/08/78;306,15;31;1;2,5;1;13117
9,511921515;45,44761612;6824004;AGNADELLO 1;04/09/78;1006,55;43;;;2;13103
9,511921515;45,44761612;6824004;AGNADELLO 1;04/09/78;1006,55;41;1;4;1;13102
9,511921515;45,44761612;6824004;AGNADELLO 1;04/09/78;1006,65;42;1;10;1;13104
9,511921515;45,44761612;6824004;AGNADELLO 1;04/09/78;1007,15;42;1;7;1;13105
9,511921515;45,44761612;6824004;AGNADELLO 1;12/09/78;1620,65;48;1;4,5;1;13110
9,511921515;45,44761612;6824004;AGNADELLO 1;12/09/78;1621,15;53;;;2;13112
9,511921515;45,44761612;6824004;AGNADELLO 1;12/09/78;1621,15;50;1;8;1;13111
9,511921515;45,44761612;6824004;AGNADELLO 1;26/09/78;2165,15;58;2,5;7,5;1;13113
9,511921515;45,44761612;6824004;AGNADELLO 1;26/09/78;2166,15;60;2,5;13,5;1;13114
9,511921515;45,44761612;6824004;AGNADELLO 1;26/09/78;2166,15;61;2,5;19,5;1;13115
9,511921515;45,44761612;6824004;AGNADELLO 1;26/09/78;2166,15;63;;;2;13116
9,511921515;45,44761612;6824004;AGNADELLO 1;11/10/78;2347,15;65;2;16,5;1;13107
9,511921515;45,44761612;6824004;AGNADELLO 1;11/10/78;2347,15;66;2;23;1;13108
9,511921515;45,44761612;6824004;AGNADELLO 1;11/10/78;2347,15;71;;;2;13109
9,511921515;45,44761612;6824004;AGNADELLO 1;11/10/78;2347,15;62;2;11;1;13106
12,31819466;44,59268273;718987;AGNESE 1;;2334;50,5;;;4;16665
12,31819466;44,59268273;718987;AGNESE 1;;2334;46;;;1;16664
12,31819466;44,59268273;718987;AGNESE 1;;3810;76,5;;;4;16667
12,31819466;44,59268273;718987;AGNESE 1;;3810;70;;;1;16666
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;2040;48;;;1;17097
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;2040;49;;;6;17098
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;2040;52,5;;;4;17099
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;3710;65;;;1;17100
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;3710;66;;;6;17101
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;3710;71,5;;;4;17102
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;4190;67,5;;;1;17103
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;4190;74,5;;;4;17105
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;4190;69;;;6;17104
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;4520;73;;;1;17106
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;4520;73;;;6;17107
12,4904219;44,53184935;337762;AGOSTINO 26 X;00/00/1989;4520;80,5;;;4;17108
12,4954219;44,5390718;659177;AGOSTINO 29 DIR;00/00/1991;3698;70,5;;;1;17028
12,4954219;44,5390718;659177;AGOSTINO 29 DIR;00/00/1991;3698;71;;;6;17029
12,4954219;44,5390718;659177;AGOSTINO 29 DIR;00/00/1991;3698;76,5;;;4;17030
12,4954219;44,5390718;659177;AGOSTINO 29 DIR;00/00/1991;4220;78;;;6;17032
12,4954219;44,5390718;659177;AGOSTINO 29 DIR;00/00/1991;4220;83;;;4;17033
12,4954219;44,5390718;659177;AGOSTINO 29 DIR;00/00/1991;4220;76;;;1;17031
12,49375508;44,54573861;762731;AGOSTINO 38 DIR;00/00/1992;3580;60;2;21;1;16692
12,49375508;44,54573861;762731;AGOSTINO 38 DIR;00/00/1992;3580;65,5;;;4;16693
12,50153313;44,54046077;169736;AGOSTINO 39 DIR;00/00/1992;3789;70;;;4;16691
12,50153313;44,54046077;169736;AGOSTINO 39 DIR;00/00/1992;3789;64;;;1;16689
12,50153313;44,54046077;169736;AGOSTINO 39 DIR;00/00/1992;3789;66,5;;;6;16690
12,51458916;44,52990506;211968;AGOSTINO  47 DIR;00/00/1993;3717;64;;;6;16787
12,51458916;44,52990506;211968;AGOSTINO  47 DIR;00/00/1993;3717;63,5;;;1;16786
12,51458916;44,52990506;211968;AGOSTINO  47 DIR;00/00/1993;3717;70;;;4;16788
12,49584185;44,34001132;1006870;ALBA 1;19/01/70;301;34;;3;0;18657
12,49584185;44,34001132;1006870;ALBA 1;29/01/70;1993;50;;7;0;18658
12,49584185;44,34001132;1006870;ALBA 1;25/02/70;3810;64;;711;0;18659
12,49584185;44,34001132;1006870;ALBA 1;13/03/70;4157;65;;11;0;18660
12,49584185;44,34001132;1006870;ALBA 1;17/04/70;5111;81;;13;0;18661
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;0;13;;;8;9434
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;300;19;;;4;9435
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;500;23;;;4;9436
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;1000;31;;;4;9437
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;2000;49;;;4;9438
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;2194,7;52;;;4;9439
10,93976374;44,68094708;6435001;ALBARETO 1;24/10/52;2194,7;42;;7;1;9441
10,93976374;44,68094708;6435001;ALBARETO 1;00/00/0000;3000;67;;;4;9440
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;0;14;;;8;9442
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;300;20;;;4;9443
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;500;24;;;4;9444
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;1000;35;;;4;9445
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;1778,7;53;;;4;9446
10,91976292;44,6851137;6435002;ALBARETO 2;11/06/53;1778,7;45;;7;1;9449
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;2000;58;;;4;9447
10,91976292;44,6851137;6435002;ALBARETO 2;00/00/0000;3000;80;;;4;9448
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;0;14;;;8;7916
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;300;19;;;4;7917
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;500;23;;;4;7918
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;1000;33;;;4;7919
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;1187,25;37;;;4;7920
10,58808384;44,63316687;6332002;ALBINEA 1;03/02/57;1187,25;32;;5;1;7923
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;2000;52;;;4;7921
10,58808384;44,63316687;6332002;ALBINEA 1;00/00/0000;3000;72;;;4;7922
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;1723;54;;;1;18701
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;3405;63;;;1;18702
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;3405;66;;;2;18699
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;5260;66;;;1;18703
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;5260;67;;;2;18700
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;5745;81;;;1;18704
13,89305162;44,03412898;1000167;ALESSANDRA 1;00/00/1977;6000;83;;;1;18705
