key,nome,data,prof,temp
76775,100,10/06/87,0.0,223.0
590093,101,12/06/87,0.0,220.0
335965,102,12/06/87,0.0,220.0
928368,102BIS,01/12/75,0.0,150.0
928368,102BIS,06/06/89,200.0,155.0
928368,102BIS,06/06/89,250.0,159.6
928368,102BIS,06/06/89,300.0,161.3
928368,102BIS,06/06/89,350.0,162.2
928368,102BIS,06/06/89,400.0,162.2
928368,102BIS,00/11/1983,400.0,161.1
928368,102BIS,00/11/1983,500.0,215.5
928368,102BIS,00/11/1983,600.0,255.26
598608,103,15/03/89,0.0,238.0
598608,103,01/02/75,0.0,235.0
785016,105,26/06/56,0.0,192.0
403729,106,02/12/75,0.0,150.0
403729,106,14/03/89,0.0,206.0
670021,107,01/12/75,0.0,184.0
44729,109,01/12/75,0.0,217.0
44729,109,16/03/89,0.0,228.0
268933,110,18/08/65,0.0,221.0
268933,110,16/03/89,0.0,181.0
238838,111,18/05/66,0.0,172.0
238838,111,09/01/84,100.0,161.43
238838,111,09/01/84,200.0,161.51
238838,111,17/01/84,300.0,163.0
238838,111,09/01/84,300.0,163.0
238838,111,09/01/84,400.0,163.15
238838,111,09/01/84,500.0,163.48
238838,111,09/01/84,600.0,163.63
238838,111,17/01/84,600.0,163.63
238838,111,17/01/84,697.0,169.96
238838,111,09/01/84,697.0,169.96
339072,112,03/12/75,0.0,183.0
196025,113,22/12/75,0.0,190.0
196025,113,03/03/89,0.0,190.0
990964,114,09/06/87,0.0,234.0
990964,114,10/11/81,400.0,166.0
990964,114,10/11/81,500.0,166.1
990964,114,10/11/81,600.0,166.3
990964,114,10/11/81,695.0,166.6
192803,115,29/06/81,100.0,45.7
192803,115,29/06/81,200.0,77.3
192803,115,29/06/81,300.0,102.8
192803,115,29/06/81,400.0,133.1
192803,115,29/06/81,450.0,152.3
192803,115,08/03/78,460.0,156.43
192803,115,29/06/81,460.0,155.3
54510,116,29/01/71,100.0,34.0
54510,116,29/01/71,200.0,166.0
54510,116,29/01/71,300.0,171.0
54510,116,29/01/71,400.0,172.0
54510,116,29/01/71,500.0,172.0
54510,116,29/01/71,600.0,172.0
54510,116,29/01/71,665.0,173.0
505215,117,14/09/70,0.0,162.0
505215,117,23/03/77,358.0,215.0
733116,118,01/12/75,0.0,168.0
733116,118,15/03/89,0.0,182.0
246863,120,31/12/86,0.0,203.0
376381,121,17/03/66,0.0,180.0
488706,122,25/07/72,0.0,148.0
488706,122,15/10/85,200.0,170.0
488706,122,00/00/1985,400.0,171.0
488706,122,00/00/1985,500.0,172.0
488706,122,00/00/1985,600.0,172.0
488706,122,00/00/1985,700.0,172.0
488706,122,00/00/1985,818.0,173.0
112378,124,13/07/78,59.0,35.0
112378,124,13/07/78,287.0,97.0
576947,127,29/06/87,0.0,176.0
231728,136,12/11/81,600.0,188.4
231728,136,12/11/81,678.0,188.9
547109,138BIS,00/07/1986,200.0,75.0
547109,138BIS,00/07/1986,250.0,79.0
547109,138BIS,00/07/1986,275.0,79.0
547109,138BIS,00/07/1986,330.0,84.0
547109,138BIS,00/07/1986,380.0,85.0
547109,138BIS,00/07/1986,397.0,85.0
199292,140,15/04/87,1200.0,189.0
199292,140,15/04/87,1500.0,189.0
199292,140,15/04/87,1530.0,188.0
135261,145,25/09/87,0.0,192.0
135261,145,06/03/85,200.0,197.0
135261,145,06/03/85,400.0,199.0
135261,145,06/03/85,600.0,200.0
135261,145,06/03/85,800.0,200.0
135261,145,06/03/85,1000.0,201.0
135261,145,06/03/85,1040.0,204.0
5534002,147,02/04/87,700.0,101.0
5534002,147,02/04/87,725.0,101.0
5534002,147,02/04/87,750.0,102.0
5534002,147,02/04/87,775.0,119.0
5534002,147,02/04/87,800.0,131.0
5534002,147,06/02/59,800.0,115.0
5534002,147,02/04/87,807.0,128.0
5534002,147,06/02/59,1060.0,117.0
587302,148,10/07/81,100.0,37.8
587302,148,10/07/81,200.0,59.0
587302,148,10/07/81,300.0,82.8
587302,148,10/07/81,400.0,105.2
587302,148,10/07/81,500.0,126.1
587302,148,10/07/81,600.0,147.2
587302,148,10/07/81,700.0,168.1
587302,148,10/07/81,750.0,177.6
638835,149,15/03/89,0.0,160.0
698773,150,19/09/60,783.0,166.0
562843,151,17/12/87,0.0,164.0
562843,151,19/11/87,900.0,55.3
562843,151,19/11/87,1000.0,59.8
562843,151,19/11/87,1160.0,109.0
5535009,152 PROFONDO,11/06/87,0.0,227.0
5534005,153,22/08/75,1000.0,194.1
5534005,153,22/08/75,1050.0,206.6
5534005,153,22/08/75,1100.0,217.4
5534005,153,04/04/77,1150.0,220.0
5534005,153,10/09/73,1150.0,213.0
5534005,153,20/08/73,1150.0,213.0
5534005,153,21/05/76,1150.0,212.0
5534005,153,22/08/75,1150.0,224.9
5534005,153,28/06/78,1150.0,220.0
5534005,153,19/07/61,1352.0,210.0
5534005,153,19/07/61,1452.0,216.0
5534005,153,19/07/61,1520.0,224.0
5535006,154/SV 10,04/03/86,400.0,94.0
5535006,154/SV 10,04/03/86,600.0,133.0
5535006,154/SV 10,04/03/86,700.0,151.0
5535006,154/SV 10,04/03/86,775.0,161.0
5535006,154/SV 10,04/03/86,800.0,162.0
5535006,154/SV 10,13/07/61,802.0,115.0
5535006,154/SV 10,04/03/86,820.0,163.0
5535006,154/SV 10,13/07/61,920.0,129.0
5535006,154/SV 10,13/07/61,1025.0,149.0
776482,156,12/05/86,1000.0,121.4
776482,156,12/05/86,1400.0,131.6
776482,156,12/05/86,1800.0,123.9
905522,159,24/08/79,0.0,174.0
905522,159,21/04/67,600.0,201.0
905522,159,21/04/67,700.0,201.0
905522,159,21/04/67,800.0,202.0
905522,159,21/04/67,900.0,203.0
905522,159,21/04/67,1000.0,203.0
646028,160,02/09/64,620.0,90.0
646028,160,02/09/64,720.0,100.0
646028,160,02/09/64,820.0,109.0
646028,160,02/09/64,920.0,118.0
646028,160,02/09/64,1020.0,131.0
729136,161,23/06/87,0.0,220.0
729136,161,23/04/65,500.0,102.0
729136,161,23/04/65,600.0,150.0
729136,161,23/04/65,662.0,143.0
729136,161,23/04/65,675.0,192.0
729136,161,23/04/65,705.0,189.0
729136,161,23/04/65,725.0,188.0
729136,161,23/04/65,750.0,184.0
729136,161,23/04/65,775.0,186.0
729136,161,23/04/65,800.0,204.0
729136,161,23/04/65,820.0,193.0
5535007,162,04/08/65,400.0,96.0
5535007,162,04/08/65,540.0,130.0
5535007,162,04/08/65,546.0,182.0
5535007,162,04/08/65,560.0,96.0
5535007,162,04/08/65,600.0,130.0
5535007,162,04/08/65,629.0,185.0
5535007,162,04/08/65,650.0,165.0
5535007,162,04/08/65,670.0,205.0
282407,163,03/03/89,0.0,183.0
282407,163,08/11/81,700.0,196.0
282407,163,08/11/81,1000.0,197.1
282407,163,08/11/81,1055.0,202.45
399869,164,25/11/68,500.0,127.0
399869,164,25/11/68,600.0,147.0
399869,164,25/11/68,700.0,169.0
399869,164,25/11/68,752.0,167.0
399869,164,25/11/68,800.0,179.0
399869,164,21/08/81,815.0,190.1
399869,164,25/11/68,822.0,177.0
342572,324 MINIERA DI CAMPIANO,19/06/91,50.0,16.4
342572,324 MINIERA DI CAMPIANO,19/06/91,150.0,27.24
342572,324 MINIERA DI CAMPIANO,19/06/91,250.0,35.55
342572,324 MINIERA DI CAMPIANO,19/06/91,350.0,45.56
342572,324 MINIERA DI CAMPIANO,19/06/91,450.0,53.82
5535013,38,24/06/87,0.0,173.0
174206,53,01/12/75,0.0,202.0
542599,57,00/00/1989,0.0,239.0
412895,59,09/12/75,,145.0
769232,65,14/03/89,,208.0
238149,66,25/11/75,0.0,164.0
236050,73,26/06/77,470.0,141.0
915611,77,11/06/71,0.0,158.0
915611,77,03/06/71,700.0,197.6
915611,77,03/06/71,800.0,191.4
915611,77,03/06/71,900.0,213.1
574377,78,22/08/57,0.0,163.0
693233,79,02/12/75,0.0,198.0
5534003,82,10/06/87,0.0,220.0
5535012,89,11/06/67,0.0,245.0
5535012,89,02/12/75,0.0,253.0
5535012,89,23/08/65,0.0,250.0
5535012,89,26/11/53,0.0,219.0
751172,93,20/06/86,0.0,135.0
248639,94,07/09/79,100.0,151.0
248639,94,07/09/79,200.0,152.0
248639,94,07/09/79,300.0,152.0
248639,94,07/09/79,400.0,152.0
248639,94,07/09/79,450.0,153.0
248639,94,07/08/80,480.0,141.0
248639,94,07/08/80,495.0,141.0
248639,94,07/09/79,500.0,152.0
460446,94BIS,00/09/1986,70.0,38.0
460446,94BIS,00/09/1986,130.0,64.0
460446,94BIS,00/09/1986,210.0,76.0
460446,94BIS,00/09/1986,276.0,77.0
460446,94BIS,00/09/1986,314.0,83.0
460446,94BIS,00/09/1986,399.0,88.0
534355,97,11/07/75,0.0,166.0
604622,99,11/06/87,0.0,189.0
5341002,AB D 3,00/00/00,10.0,25.0
5341002,AB D 3,00/00/00,300.0,50.0
5341002,AB D 3,00/00/00,380.0,60.0
5341002,AB D 3,00/00/00,460.0,71.0
5341021,AB D 40,00/00/00,233.0,30.0
5341021,AB D 40,00/00/00,252.0,31.0
5341021,AB D 40,00/00/00,263.0,30.0
5341021,AB D 40,00/00/00,267.0,32.0
5341021,AB D 40,00/00/00,280.0,29.0
5341021,AB D 40,00/00/00,294.0,32.0
5341021,AB D 40,00/00/00,351.0,29.0
5341021,AB D 40,00/00/00,362.0,30.0
5341021,AB D 40,00/00/00,364.0,32.0
5341021,AB D 40,00/00/00,367.0,33.0
5341021,AB D 40,00/00/00,377.0,32.0
5341021,AB D 40,00/00/00,405.0,35.0
5341021,AB D 40,00/00/00,408.0,34.0
5341021,AB D 40,00/00/00,411.0,33.0
5341021,AB D 40,00/00/00,419.0,34.0
5341021,AB D 40,00/00/00,426.0,35.0
5341021,AB D 40,00/00/00,431.0,36.0
5341021,AB D 40,00/00/00,446.0,37.0
5341021,AB D 40,00/00/00,456.0,36.0
5341021,AB D 40,00/00/00,467.0,37.0
492987,ACQUABONA 1,12/07/78,360.0,102.0
492987,ACQUABONA 1,12/07/78,391.0,150.0
492987,ACQUABONA 1,12/07/78,395.0,143.0
189786,ACQUABONA 2,07/08/84,450.0,162.55
189786,ACQUABONA 2,07/08/84,520.0,169.58
8877251,ADA 1,19/06/72,330.7,39.0
8877251,ADA 1,30/06/72,1285.7,41.0
8877251,ADA 1,12/07/72,1983.7,54.0
8877251,ADA 1,26/07/72,3078.7,68.0
8877251,ADA 1,18/10/72,5146.7,83.0
315732,ADA 2 DIR,00/00/1979,1315.0,43.0
315732,ADA 2 DIR,00/00/1979,1315.0,45.4
315732,ADA 2 DIR,00/00/1979,1315.0,47.5
315732,ADA 2 DIR,00/00/1979,2110.0,53.7
315732,ADA 2 DIR,00/00/1979,2110.0,53.7
315732,ADA 2 DIR,00/00/1979,2110.0,51.0
679405,ADARBIA,09/06/70,100.0,53.0
679405,ADARBIA,09/06/70,200.0,62.0
679405,ADARBIA,09/06/70,300.0,68.0
679405,ADARBIA,09/06/70,400.0,72.0
679405,ADARBIA,09/06/70,500.0,186.0
679405,ADARBIA,09/06/70,600.0,189.0
679405,ADARBIA,09/06/70,700.0,189.0
679405,ADARBIA,09/06/70,800.0,188.0
679405,ADARBIA,09/06/70,900.0,189.0
679405,ADARBIA,09/06/70,1000.0,192.0
679405,ADARBIA,09/06/70,1100.0,206.0
679405,ADARBIA,09/06/70,1200.0,227.0
679405,ADARBIA,00/01/1968,1200.0,228.0
679405,ADARBIA,09/06/70,1240.0,230.0
65876,ADRIANA 1,00/00/1988,1300.0,43.0
65876,ADRIANA 1,00/00/1988,1300.0,46.5
65876,ADRIANA 1,00/00/1988,3007.0,50.0
65876,ADRIANA 1,00/00/1988,3007.0,51.9
65876,ADRIANA 1,00/00/1988,3007.0,55.5
6824004,AGNADELLO 1,29/08/78,306.15,31.0
6824004,AGNADELLO 1,04/09/78,1006.55,43.0
6824004,AGNADELLO 1,04/09/78,1006.55,41.0
6824004,AGNADELLO 1,04/09/78,1006.65,42.0
6824004,AGNADELLO 1,04/09/78,1007.15,42.0
6824004,AGNADELLO 1,12/09/78,1620.65,48.0
6824004,AGNADELLO 1,12/09/78,1621.15,53.0
6824004,AGNADELLO 1,12/09/78,1621.15,50.0
6824004,AGNADELLO 1,26/09/78,2165.15,58.0
6824004,AGNADELLO 1,26/09/78,2166.15,60.0
6824004,AGNADELLO 1,26/09/78,2166.15,61.0
6824004,AGNADELLO 1,26/09/78,2166.15,63.0
6824004,AGNADELLO 1,11/10/78,2347.15,65.0
6824004,AGNADELLO 1,11/10/78,2347.15,66.0
6824004,AGNADELLO 1,11/10/78,2347.15,71.0
6824004,AGNADELLO 1,11/10/78,2347.15,62.0
718987,AGNESE 1,,2334.0,50.5
718987,AGNESE 1,,2334.0,46.0
718987,AGNESE 1,,3810.0,76.5
718987,AGNESE 1,,3810.0,70.0
337762,AGOSTINO 26 X,00/00/1989,2040.0,48.0
337762,AGOSTINO 26 X,00/00/1989,2040.0,49.0
337762,AGOSTINO 26 X,00/00/1989,2040.0,52.5
337762,AGOSTINO 26 X,00/00/1989,3710.0,65.0
337762,AGOSTINO 26 X,00/00/1989,3710.0,66.0
337762,AGOSTINO 26 X,00/00/1989,3710.0,71.5
337762,AGOSTINO 26 X,00/00/1989,4190.0,67.5
337762,AGOSTINO 26 X,00/00/1989,4190.0,74.5
337762,AGOSTINO 26 X,00/00/1989,4190.0,69.0
337762,AGOSTINO 26 X,00/00/1989,4520.0,73.0
337762,AGOSTINO 26 X,00/00/1989,4520.0,73.0
337762,AGOSTINO 26 X,00/00/1989,4520.0,80.5
659177,AGOSTINO 29 DIR,00/00/1991,3698.0,70.5
659177,AGOSTINO 29 DIR,00/00/1991,3698.0,71.0
659177,AGOSTINO 29 DIR,00/00/1991,3698.0,76.5
659177,AGOSTINO 29 DIR,00/00/1991,4220.0,78.0
659177,AGOSTINO 29 DIR,00/00/1991,4220.0,83.0
659177,AGOSTINO 29 DIR,00/00/1991,4220.0,76.0
762731,AGOSTINO 38 DIR,00/00/1992,3580.0,60.0
762731,AGOSTINO 38 DIR,00/00/1992,3580.0,65.5
169736,AGOSTINO 39 DIR,00/00/1992,3789.0,70.0
169736,AGOSTINO 39 DIR,00/00/1992,3789.0,64.0
169736,AGOSTINO 39 DIR,00/00/1992,3789.0,66.5
211968,AGOSTINO  47 DIR,00/00/1993,3717.0,64.0
211968,AGOSTINO  47 DIR,00/00/1993,3717.0,63.5
211968,AGOSTINO  47 DIR,00/00/1993,3717.0,70.0
1006870,ALBA 1,19/01/70,301.0,34.0
1006870,ALBA 1,29/01/70,1993.0,50.0
1006870,ALBA 1,25/02/70,3810.0,64.0
1006870,ALBA 1,13/03/70,4157.0,65.0
1006870,ALBA 1,17/04/70,5111.0,81.0
6435001,ALBARETO 1,00/00/0000,0.0,13.0
6435001,ALBARETO 1,00/00/0000,300.0,19.0
6435001,ALBARETO 1,00/00/0000,500.0,23.0
6435001,ALBARETO 1,00/00/0000,1000.0,31.0
6435001,ALBARETO 1,00/00/0000,2000.0,49.0
6435001,ALBARETO 1,00/00/0000,2194.7,52.0
6435001,ALBARETO 1,24/10/52,2194.7,42.0
6435001,ALBARETO 1,00/00/0000,3000.0,67.0
6435002,ALBARETO 2,00/00/0000,0.0,14.0
6435002,ALBARETO 2,00/00/0000,300.0,20.0
6435002,ALBARETO 2,00/00/0000,500.0,24.0
6435002,ALBARETO 2,00/00/0000,1000.0,35.0
6435002,ALBARETO 2,00/00/0000,1778.7,53.0
6435002,ALBARETO 2,11/06/53,1778.7,45.0
6435002,ALBARETO 2,00/00/0000,2000.0,58.0
6435002,ALBARETO 2,00/00/0000,3000.0,80.0
6332002,ALBINEA 1,00/00/0000,0.0,14.0
6332002,ALBINEA 1,00/00/0000,300.0,19.0
6332002,ALBINEA 1,00/00/0000,500.0,23.0
6332002,ALBINEA 1,00/00/0000,1000.0,33.0
6332002,ALBINEA 1,00/00/0000,1187.25,37.0
6332002,ALBINEA 1,03/02/57,1187.25,32.0
6332002,ALBINEA 1,00/00/0000,2000.0,52.0
6332002,ALBINEA 1,00/00/0000,3000.0,72.0
1000167,ALESSANDRA 1,00/00/1977,1723.0,54.0
1000167,ALESSANDRA 1,00/00/1977,3405.0,63.0
1000167,ALESSANDRA 1,00/00/1977,3405.0,66.0
1000167,ALESSANDRA 1,00/00/1977,5260.0,66.0
1000167,ALESSANDRA 1,00/00/1977,5260.0,67.0
1000167,ALESSANDRA 1,00/00/1977,5745.0,81.0
1000167,ALESSANDRA 1,00/00/1977,6000.0,83.0
760780,ALESSIA 1DIR,00/00/1976,2002.0,54.5
760780,ALESSIA 1DIR,00/00/1976,2002.0,50.0
760780,ALESSIA 1DIR,00/00/1976,3635.0,56.0
760780,ALESSIA 1DIR,00/00/1976,3635.0,62.5
760780,ALESSIA 1DIR,00/00/1976,3868.0,65.0
760780,ALESSIA 1DIR,00/00/1976,3868.0,58.0
760780,ALESSIA 1DIR,00/00/1976,4151.0,71.0
760780,ALESSIA 1DIR,00/00/1976,4151.0,64.0
760780,ALESSIA 1DIR,00/00/1976,4385.0,68.0
760780,ALESSIA 1DIR,00/00/1976,4385.0,75.5
6729002,ALFIANELLO 1,00/00/0000,0.0,13.0
6729002,ALFIANELLO 1,00/00/0000,300.0,21.0
6729002,ALFIANELLO 1,00/00/0000,500.0,26.0
6729002,ALFIANELLO 1,00/00/0000,1000.0,41.0
6729002,ALFIANELLO 1,00/00/0000,2000.0,67.0
6729002,ALFIANELLO 1,00/00/0000,2568.85,84.0
6729002,ALFIANELLO 1,07/11/64,2568.85,72.0
6729002,ALFIANELLO 1,15/11/64,2813.85,75.0
6729002,ALFIANELLO 1,00/00/0000,2813.85,88.0
6729002,ALFIANELLO 1,00/00/0000,3000.0,90.0
6729001,ALFIANELLO 2,28/07/81,1893.7,53.3
6729001,ALFIANELLO 2,28/07/81,1893.7,52.2
6729001,ALFIANELLO 2,28/07/81,1893.7,51.1
6729001,ALFIANELLO 2,28/07/81,1893.7,54.8
6729001,ALFIANELLO 2,14/09/81,2841.2,72.2
6729001,ALFIANELLO 2,14/09/81,2841.2,71.1
6729001,ALFIANELLO 2,11/11/81,3494.2,85.5
6729001,ALFIANELLO 2,11/11/81,3494.2,85.5
6729001,ALFIANELLO 2,16/11/81,3592.2,90.5
6729001,ALFIANELLO 2,16/11/81,3592.2,87.7
6729001,ALFIANELLO 2,16/11/81,3592.2,88.3
6729001,ALFIANELLO 2,16/11/81,3592.2,88.9
6244001,ALFINO 1,00/00/0000,0.0,14.0
6244001,ALFINO 1,00/00/0000,300.0,22.0
6244001,ALFINO 1,04/09/83,448.0,44.4
6244001,ALFINO 1,00/00/0000,500.0,27.0
6244001,ALFINO 1,00/00/0000,1000.0,38.0
6244001,ALFINO 1,13/09/82,1506.0,48.0
6244001,ALFINO 1,13/09/82,1506.0,48.8
6244001,ALFINO 1,13/09/82,1506.0,50.3
6244001,ALFINO 1,13/09/82,1506.0,49.1
6244001,ALFINO 1,00/00/0000,2000.0,62.0
6244001,ALFINO 1,00/00/0000,3000.0,86.0
6344011,"ALFINO 1D""A""",00/00/0000,0.0,14.0
6344011,"ALFINO 1D""A""",00/00/0000,1125.0,42.0
6344011,"ALFINO 1D""A""",00/00/0000,1310.3,47.0
6344011,"ALFINO 1D""A""",22/09/82,1310.3,41.1
6344011,"ALFINO 1D""A""",22/09/82,1310.3,42.3
6344008,ALFONSINE 1,00/00/0000,0.0,14.0
6344008,ALFONSINE 1,00/00/0000,300.0,20.0
6344008,ALFONSINE 1,00/00/0000,500.0,24.0
6344008,ALFONSINE 1,00/00/0000,1000.0,34.0
6344008,ALFONSINE 1,00/00/0000,1597.9,46.0
6344008,ALFONSINE 1,05/07/53,1597.9,42.0
6344008,ALFONSINE 1,00/00/0000,2000.0,55.0
6344008,ALFONSINE 1,00/00/0000,2502.9,62.0
6344008,ALFONSINE 1,17/08/53,2502.9,52.0
6344008,ALFONSINE 1,00/00/0000,3000.0,70.0
6343004,ALFONSINE 14,00/00/0000,0.0,14.0
6343004,ALFONSINE 14,00/00/0000,300.0,20.0
6343004,ALFONSINE 14,00/00/0000,500.0,23.0
6343004,ALFONSINE 14,00/00/0000,1000.0,32.0
6343004,ALFONSINE 14,00/00/0000,1393.95,39.0
6343004,ALFONSINE 14,08/12/54,1393.95,34.0
6343004,ALFONSINE 14,18/12/54,1714.95,33.0
6343004,ALFONSINE 14,00/00/0000,2000.0,50.0
6343005,ALFONSINE 19,00/00/0000,0.0,14.0
6343005,ALFONSINE 19,00/00/0000,300.0,21.0
6343005,ALFONSINE 19,00/00/0000,500.0,25.0
6343005,ALFONSINE 19,00/00/0000,1000.0,36.0
6343005,ALFONSINE 19,00/00/0000,1599.45,48.0
6343005,ALFONSINE 19,24/07/55,1599.45,44.0
6343005,ALFONSINE 19,00/00/0000,2000.0,57.0
6343006,ALFONSINE 21,00/00/0000,0.0,14.0
6343006,ALFONSINE 21,00/00/0000,300.0,20.0
6343006,ALFONSINE 21,00/00/0000,496.4,24.0
6343006,ALFONSINE 21,29/10/55,496.4,22.0
6343006,ALFONSINE 21,00/00/0000,500.0,24.0
6343006,ALFONSINE 21,00/00/0000,1000.0,34.0
6344009,ALFONSINE 3,00/00/0000,0.0,14.0
6344009,ALFONSINE 3,00/00/0000,300.0,19.0
6344009,ALFONSINE 3,00/00/0000,500.0,23.0
6344009,ALFONSINE 3,00/00/0000,1000.0,33.0
6344009,ALFONSINE 3,00/00/0000,1387.8,40.0
6344009,ALFONSINE 3,10/09/53,1387.8,36.0
6344009,ALFONSINE 3,00/00/0000,2000.0,52.0
6344009,ALFONSINE 3,10/10/53,2096.3,38.0
6344009,ALFONSINE 3,00/00/0000,3000.0,67.0
6344010,ALFONSINE 31,00/00/0000,0.0,14.0
6344010,ALFONSINE 31,00/00/0000,300.0,18.0
6344010,ALFONSINE 31,00/00/0000,500.0,22.0
6344010,ALFONSINE 31,00/00/0000,1000.0,30.0
6344010,ALFONSINE 31,00/00/0000,2000.0,45.0
6344010,ALFONSINE 31,13/03/63,2164.6,41.0
6344010,ALFONSINE 31,00/00/0000,2164.6,46.0
1000740,ALICE 1,23/05/73,1588.0,53.0
1000740,ALICE 1,12/06/73,3394.0,64.0
1000740,ALICE 1,28/06/73,4000.0,70.0
596626,ALMA 1,00/00/1979,2150.0,44.0
596626,ALMA 1,00/00/1979,2150.0,47.0
596626,ALMA 1,00/00/1979,2150.0,43.0
596626,ALMA 1,00/00/1979,3232.0,52.8
596626,ALMA 1,00/00/1979,3232.0,52.0
596626,ALMA 1,00/00/1979,3232.0,58.0
370526,AMANDA 1,00/00/1978,1818.0,59.0
370526,AMANDA 1,00/00/1978,1818.0,61.0
1004668,AMANDA 1 BIS,00/00/1978,1793.37,63.0
1004668,AMANDA 1 BIS,00/00/1979,1793.37,72.0
1004668,AMANDA 1 BIS,00/00/1978,4699.87,63.0
1004668,AMANDA 1 BIS,00/00/1978,5409.37,69.0
1004668,AMANDA 1 BIS,00/00/1979,5409.37,63.0
1004668,AMANDA 1 BIS,00/00/1979,5409.37,69.0
1004668,AMANDA 1 BIS,00/00/1979,6077.87,119.0
1004668,AMANDA 1 BIS,00/00/1979,6077.87,88.0
1004668,AMANDA 1 BIS,00/00/1978,6077.87,92.0
1004668,AMANDA 1 BIS,00/00/1979,6077.87,92.0
1004668,AMANDA 1 BIS,00/00/1979,6956.37,108.0
1004668,AMANDA 1 BIS,00/00/1979,6956.37,113.6
1004668,AMANDA 1 BIS,00/00/1979,6956.37,142.0
1004668,AMANDA 1 BIS,00/00/1978,6956.37,113.6
1004668,AMANDA 1 BIS,00/00/1978,7172.87,110.0
1004668,AMANDA 1 BIS,00/00/1979,7274.87,150.0
1004668,AMANDA 1 BIS,00/00/1978,7274.87,115.0
1006513,AMBRA 1,01/06/71,1804.0,43.0
1006513,AMBRA 1,06/06/71,2498.0,53.0
549613,AMEDEA 1,00/00/1978,1793.0,43.0
549613,AMEDEA 1,00/00/1978,1793.0,43.0
549613,AMEDEA 1,00/00/1978,1793.0,47.0
549613,AMEDEA 1,00/00/1978,3929.0,65.0
549613,AMEDEA 1,00/00/1978,3929.0,71.5
549613,AMEDEA 1,00/00/1978,3929.0,68.0
549613,AMEDEA 1,00/00/1978,4462.0,79.5
549613,AMEDEA 1,00/00/1978,4462.0,72.0
549613,AMEDEA 1,00/00/1978,4462.0,72.0
367025,AMELIA 15,00/00/1989,2050.0,48.0
367025,AMELIA 15,00/00/1989,2050.0,50.0
367025,AMELIA 15,00/00/1989,2050.0,52.5
367025,AMELIA 15,00/00/1989,3810.0,66.5
367025,AMELIA 15,00/00/1989,3810.0,62.0
367025,AMELIA 15,00/00/1989,3810.0,68.5
367025,AMELIA 15,00/00/1989,4820.0,80.0
367025,AMELIA 15,00/00/1989,4820.0,85.5
367025,AMELIA 15,00/00/1989,4820.0,78.0
927701,AMELIA 17 DIR,00/00/1992,3795.0,71.0
927701,AMELIA 17 DIR,00/00/1992,3795.0,71.6
927701,AMELIA 17 DIR,00/00/1992,3795.0,77.5
927701,AMELIA 17 DIR,00/00/1992,4274.0,71.4
927701,AMELIA 17 DIR,00/00/1992,4274.0,71.9
927701,AMELIA 17 DIR,00/00/1992,4274.0,78.4
927701,AMELIA 17 DIR,00/00/1992,4681.0,81.5
927701,AMELIA 17 DIR,00/00/1992,4681.0,74.1
622015,AMELIA 32 DIR,00/00/1991,3785.0,69.5
622015,AMELIA 32 DIR,00/00/1991,3785.0,76.0
622015,AMELIA 32 DIR,00/00/1991,3785.0,70.5
622015,AMELIA 32 DIR,00/00/1991,4212.0,73.3
622015,AMELIA 32 DIR,00/00/1991,4212.0,79.0
622015,AMELIA 32 DIR,00/00/1991,4212.0,72.0
26242,AMELIA 48 DIR,00/00/1993,3771.0,75.5
26242,AMELIA 48 DIR,00/00/1993,3771.0,68.0
26242,AMELIA 48 DIR,00/00/1993,4201.0,72.0
26242,AMELIA 48 DIR,00/00/1993,4201.0,79.0
690383,AMIRA 1,00/00/1980,2082.0,65.0
690383,AMIRA 1,00/00/1980,2082.0,74.5
690383,AMIRA 1,00/00/1980,2082.0,64.0
690383,AMIRA 1,00/00/1980,2594.0,66.0
690383,AMIRA 1,00/00/1980,2594.0,79.0
690383,AMIRA 1,00/00/1980,2594.0,69.0
1005158,ANDREA 1,30/08/68,2222.0,36.0
54953,ANDREINA 1,00/00/1979,907.0,52.8
54953,ANDREINA 1,00/00/1979,907.0,53.4
54953,ANDREINA 1,00/00/1979,907.0,56.3
54953,ANDREINA 1,00/00/1979,1892.0,52.3
54953,ANDREINA 1,00/00/1979,1892.0,58.3
54953,ANDREINA 1,00/00/1979,1892.0,54.7
559476,ANDROMEDA 1,00/00/1974,525.0,38.0
559476,ANDROMEDA 1,00/00/1974,525.0,40.5
559476,ANDROMEDA 1,00/00/1974,1376.0,39.0
559476,ANDROMEDA 1,00/00/1974,1376.0,35.5
559476,ANDROMEDA 1,00/00/1974,2751.0,46.0
559476,ANDROMEDA 1,00/00/1974,2751.0,41.0
559476,ANDROMEDA 1,00/00/1974,3449.0,47.0
559476,ANDROMEDA 1,00/00/1974,3449.0,53.0
391385,ANEMONE 5 DIR A,00/00/1988,1505.0,37.0
391385,ANEMONE 5 DIR A,00/00/1988,1505.0,40.5
391385,ANEMONE 5 DIR A,00/00/1988,2853.0,59.5
391385,ANEMONE 5 DIR A,00/00/1988,2853.0,57.0
391385,ANEMONE 5 DIR A,00/00/1988,2853.0,62.0
391385,ANEMONE 5 DIR A,00/00/1988,3175.0,52.0
391385,ANEMONE 5 DIR A,00/00/1988,3675.0,68.4
391385,ANEMONE 5 DIR A,00/00/1988,3675.0,73.0
391385,ANEMONE 5 DIR A,00/00/1988,3675.0,67.0
1003961,ANEMONE N.O.1D,26/02/76,1980.0,48.0
